date,513100,518880,510300,511260,159915
2019-09-02,2.835,3.496,4.231,108.05,1.592
2019-09-03,2.829,3.511,4.235,108.051,1.595
2019-09-04,2.847,3.524,4.284,108.061,1.607
2019-09-05,2.866,3.539,4.321,108.141,1.627
2019-09-06,2.894,3.429,4.348,108.39,1.631
2019-09-09,2.903,3.442,4.364,108.221,1.67
2019-09-10,2.876,3.389,4.353,108.121,1.661
2019-09-11,2.875,3.404,4.324,108.13,1.638
2019-09-12,2.903,3.404,4.365,107.999,1.646
2019-09-16,2.871,3.407,4.351,107.852,1.65
2019-09-17,2.874,3.394,4.278,107.919,1.618
2019-09-18,2.89,3.407,4.295,107.841,1.617
2019-09-19,2.888,3.401,4.314,107.799,1.642
2019-09-20,2.896,3.412,4.32,107.813,1.638
2019-09-23,2.883,3.441,4.285,107.825,1.62
2019-09-24,2.88,3.46,4.288,107.799,1.629
2019-09-25,2.838,3.48,4.261,107.79,1.611
2019-09-26,2.859,3.434,4.234,107.53,1.561
2019-09-27,2.855,3.404,4.243,107.424,1.587
2019-09-30,2.834,3.396,4.196,107.43,1.57
2019-10-08,2.847,3.39,4.221,107.539,1.556
2019-10-09,2.806,3.44,4.232,107.701,1.561
2019-10-10,2.819,3.422,4.26,107.72,1.604
2019-10-11,2.848,3.405,4.308,107.598,1.606
2019-10-14,2.868,3.356,4.337,107.535,1.617
2019-10-15,2.879,3.363,4.324,107.524,1.597
2019-10-16,2.904,3.35,4.31,107.491,1.592
2019-10-17,2.903,3.374,4.316,107.51,1.595
2019-10-18,2.899,3.371,4.258,107.419,1.589
2019-10-21,2.882,3.369,4.267,107.25,1.585
2019-10-22,2.907,3.356,4.282,107.12,1.606
2019-10-23,2.872,3.371,4.261,107.141,1.589
2019-10-24,2.888,3.364,4.266,107.176,1.593
2019-10-25,2.896,3.398,4.29,107.122,1.616
2019-10-28,2.932,3.395,4.313,106.921,1.646
2019-10-29,2.953,3.36,4.3,106.649,1.624
2019-10-30,2.934,3.356,4.274,106.5,1.619
2019-10-31,2.95,3.363,4.272,106.651,1.608
2019-11-01,2.956,3.387,4.353,106.741,1.625
2019-11-04,2.977,3.383,4.366,106.674,1.634
2019-11-05,2.992,3.362,4.389,106.8,1.649
2019-11-06,2.974,3.313,4.372,106.901,1.638
2019-11-07,2.97,3.331,4.377,106.88,1.651
2019-11-08,2.961,3.269,4.361,106.715,1.645
2019-11-11,2.978,3.266,4.294,106.881,1.61
2019-11-12,2.993,3.233,4.289,106.948,1.611
2019-11-13,2.994,3.267,4.286,107.096,1.62
2019-11-14,3.001,3.276,4.289,107.212,1.63
2019-11-15,3.014,3.268,4.27,107.241,1.614
2019-11-18,3.028,3.269,4.298,107.442,1.621
2019-11-19,3.044,3.29,4.338,107.541,1.666
2019-11-20,3.03,3.301,4.297,107.606,1.655
2019-11-21,3.017,3.294,4.277,107.6,1.65
2019-11-22,3.023,3.287,4.235,107.565,1.614
2019-11-25,3.042,3.264,4.263,107.447,1.599
2019-11-26,3.09,3.263,4.269,107.491,1.608
2019-11-27,3.081,3.268,4.263,107.569,1.611
2019-11-28,3.099,3.261,4.257,107.601,1.611
2019-11-29,3.095,3.265,4.214,107.6,1.6
2019-12-02,3.12,3.269,4.222,107.691,1.606
2019-12-03,3.084,3.277,4.238,107.672,1.613
2019-12-04,3.047,3.337,4.24,107.823,1.612
2019-12-05,3.061,3.321,4.269,107.876,1.648
2019-12-06,3.058,3.297,4.293,107.845,1.662
2019-12-09,3.086,3.275,4.28,107.839,1.656
2019-12-10,3.069,3.28,4.283,107.72,1.67
2019-12-11,3.064,3.282,4.289,107.748,1.653
2019-12-12,3.086,3.3,4.278,107.795,1.657
2019-12-13,3.109,3.261,4.357,107.723,1.693
2019-12-16,3.129,3.294,4.369,107.695,1.715
2019-12-17,3.161,3.292,4.431,107.5,1.738
2019-12-18,3.132,3.295,4.416,107.5,1.725
2019-12-19,3.121,3.292,4.409,107.53,1.724
2019-12-20,3.155,3.302,4.405,107.705,1.708
2019-12-23,3.17,3.313,4.353,108.13,1.671
2019-12-24,3.185,3.331,4.374,108.21,1.704
2019-12-25,3.168,3.352,4.381,108.31,1.718
2019-12-26,3.189,3.353,4.41,108.449,1.726
2019-12-27,3.217,3.363,4.406,108.451,1.698
2019-12-30,3.21,3.361,4.464,108.444,1.727
2019-12-31,3.193,3.384,4.485,108.47,1.73
2020-01-02,3.24,3.37,4.538,108.351,1.765
2020-01-03,3.254,3.422,4.528,108.359,1.764
2020-01-06,3.212,3.497,4.512,108.5,1.788
2020-01-07,3.257,3.466,4.544,108.434,1.822
2020-01-08,3.219,3.531,4.503,108.438,1.792
2020-01-09,3.29,3.408,4.547,108.459,1.839
2020-01-10,3.366,3.418,4.546,108.874,1.831
2020-01-13,3.359,3.418,4.591,108.831,1.862
2020-01-14,3.401,3.374,4.573,108.741,1.85
2020-01-15,3.41,3.403,4.541,108.777,1.847
2020-01-16,3.441,3.406,4.535,108.75,1.856
2020-01-17,3.483,3.404,4.54,108.835,1.858
2020-01-20,3.424,3.405,4.57,108.947,1.905
2020-01-21,3.397,3.437,4.494,109.2,1.892
2020-01-22,3.436,3.407,4.508,109.33,1.918
2020-01-23,3.478,3.43,4.385,109.663,1.853
2020-02-03,3.303,3.52,4.048,110.935,1.708
2020-02-04,3.422,3.492,4.159,110.845,1.816
2020-02-05,3.57,3.469,4.196,110.873,1.871
2020-02-06,3.682,3.452,4.286,110.875,1.93
2020-02-07,3.709,3.468,4.277,111.03,1.94
2020-02-10,3.732,3.481,4.29,111.222,1.961
2020-02-11,3.871,3.472,4.332,111.304,1.947
2020-02-12,3.971,3.465,4.36,111.301,2.006
2020-02-13,4.197,3.49,4.339,111.189,1.988
2020-02-14,4.01,3.494,4.366,111.177,1.987
2020-02-17,3.976,3.505,4.453,110.996,2.071
2020-02-18,3.837,3.522,4.428,110.78,2.09
2020-02-19,3.799,3.562,4.429,110.754,2.054
2020-02-20,3.82,3.574,4.52,110.6,2.105
2020-02-21,3.719,3.646,4.534,110.811,2.145
2020-02-24,3.558,3.725,4.501,111.042,2.178
2020-02-25,3.686,3.648,4.493,111.05,2.195
2020-02-26,3.619,3.668,4.459,111.141,2.102
2020-02-27,3.57,3.669,4.46,111.349,2.111
2020-02-28,3.392,3.623,4.322,111.7,1.995
2020-03-02,3.541,3.542,4.465,111.71,2.054
2020-03-03,3.565,3.536,4.462,111.701,2.092
2020-03-04,3.567,3.612,4.491,111.901,2.088
2020-03-05,3.571,3.611,4.589,112.12,2.121
2020-03-06,3.493,3.686,4.51,112.545,2.111
2020-03-09,3.258,3.659,4.379,113.948,2.013
2020-03-10,3.413,3.612,4.467,113.074,2.063
2020-03-11,3.294,3.648,4.4,113.086,2.024
2020-03-12,3.176,3.608,4.337,113.282,1.971
2020-03-13,3.217,3.502,4.278,112.378,1.952
2020-03-16,3.015,3.414,4.115,112.389,1.832
2020-03-17,3.081,3.255,4.082,111.973,1.842
2020-03-18,2.998,3.326,4.02,112.035,1.818
2020-03-19,3.061,3.312,3.985,111.73,1.825
2020-03-20,3.161,3.346,4.033,111.7,1.847
2020-03-23,3.019,3.337,3.915,112.29,1.761
2020-03-24,3.181,3.523,4.0,112.476,1.806
2020-03-25,3.302,3.581,4.095,112.485,1.86
2020-03-26,3.22,3.572,4.072,112.651,1.853
2020-03-27,3.159,3.612,4.089,112.677,1.83
2020-03-30,3.094,3.583,4.055,112.705,1.791
2020-03-31,3.099,3.586,4.058,112.815,1.795
2020-04-01,3.066,3.528,4.062,112.97,1.792
2020-04-02,3.123,3.543,4.112,112.933,1.844
2020-04-03,3.077,3.575,4.086,112.934,1.834
2020-04-07,3.175,3.676,4.169,113.394,1.894
2020-04-08,3.156,3.641,4.154,113.61,1.89
2020-04-09,3.168,3.65,4.165,113.493,1.921
2020-04-10,3.126,3.671,4.153,113.381,1.877
2020-04-13,3.095,3.67,4.132,113.467,1.853
2020-04-14,3.165,3.712,4.194,113.429,1.909
2020-04-15,3.237,3.702,4.172,113.572,1.899
2020-04-16,3.262,3.73,4.174,113.877,1.932
2020-04-17,3.375,3.669,4.208,113.778,1.943
2020-04-20,3.375,3.651,4.224,113.431,1.969
2020-04-21,3.348,3.684,4.184,113.43,1.949
2020-04-22,3.423,3.674,4.218,113.714,1.967
2020-04-23,3.465,3.739,4.211,114.26,1.951
2020-04-24,3.446,3.769,4.179,114.532,1.93
2020-04-27,3.567,3.741,4.196,114.504,1.939
2020-04-28,3.656,3.714,4.22,114.634,1.951
2020-04-29,3.722,3.733,4.24,114.749,1.952
2020-04-30,3.737,3.746,4.297,114.501,1.993
2020-05-06,3.748,3.741,4.307,114.289,2.029
2020-05-07,3.764,3.723,4.3,113.755,2.025
2020-05-08,3.789,3.769,4.342,113.472,2.042
2020-05-11,3.726,3.754,4.335,112.922,2.024
2020-05-12,3.656,3.746,4.334,113.235,2.043
2020-05-13,3.644,3.757,4.343,112.979,2.058
2020-05-14,3.586,3.781,4.31,112.928,2.036
2020-05-15,3.61,3.834,4.291,113.132,2.042
2020-05-18,3.651,3.927,4.303,112.637,2.039
2020-05-19,3.748,3.865,4.332,112.784,2.061
2020-05-20,3.721,3.906,4.316,112.989,2.041
2020-05-21,3.72,3.87,4.29,113.039,2.02
2020-05-22,3.596,3.865,4.204,113.564,1.972
2020-05-25,3.713,3.858,4.206,113.203,1.975
2020-05-26,3.797,3.876,4.252,112.786,2.038
2020-05-27,3.772,3.835,4.234,112.784,1.997
2020-05-28,3.757,3.863,4.239,113.109,1.982
2020-05-29,3.73,3.864,4.255,112.733,2.006
2020-06-01,3.744,3.895,4.357,112.401,2.082
2020-06-02,3.738,3.888,4.368,112.063,2.067
2020-06-03,3.771,3.853,4.367,111.872,2.06
2020-06-04,3.793,3.82,4.369,111.499,2.073
2020-06-05,3.792,3.817,4.392,111.403,2.087
2020-06-08,3.796,3.783,4.411,111.781,2.073
2020-06-09,3.802,3.782,4.438,111.761,2.102
2020-06-10,3.788,3.821,4.429,111.731,2.122
2020-06-11,3.786,3.855,4.392,112.223,2.119
2020-06-12,3.724,3.854,4.402,112.318,2.141
2020-06-15,3.665,3.844,4.345,112.619,2.141
2020-06-16,3.806,3.84,4.407,111.787,2.183
2020-06-17,3.82,3.842,4.411,111.694,2.188
2020-06-18,3.794,3.836,4.442,111.513,2.194
2020-06-19,3.802,3.844,4.494,111.54,2.238
2020-06-22,3.786,3.886,4.498,111.56,2.263
2020-06-23,3.819,3.882,4.517,111.01,2.307
2020-06-24,3.829,3.91,4.553,111.52,2.307
2020-06-29,3.76,3.91,4.517,111.566,2.295
2020-06-30,3.77,3.914,4.567,111.463,2.359
2020-07-01,3.786,3.939,4.661,111.566,2.342
2020-07-02,3.803,3.903,4.759,111.716,2.35
2020-07-03,3.802,3.915,4.846,111.6,2.38
2020-07-06,3.828,3.902,5.173,110.585,2.45
2020-07-07,3.839,3.911,5.125,110.116,2.503
2020-07-08,3.821,3.928,5.187,109.756,2.574
2020-07-09,3.839,3.954,5.261,109.567,2.674
2020-07-10,3.847,3.926,5.174,109.839,2.685
2020-07-13,3.925,3.939,5.274,109.651,2.802
2020-07-14,3.872,3.935,5.231,110.088,2.767
2020-07-15,3.882,3.94,5.173,110.483,2.722
2020-07-16,3.82,3.927,4.945,110.744,2.558
2020-07-17,3.868,3.904,4.994,110.445,2.583
2020-07-20,3.849,3.925,5.116,110.334,2.611
2020-07-21,3.983,3.951,5.128,110.393,2.643
2020-07-22,3.944,4.043,5.181,111.077,2.678
2020-07-23,3.956,4.066,5.155,111.208,2.706
2020-07-24,3.837,4.109,4.943,111.393,2.537
2020-07-27,3.849,4.203,4.971,111.445,2.54
2020-07-28,3.877,4.198,5.006,111.151,2.573
2020-07-29,3.864,4.206,5.138,110.983,2.68
2020-07-30,3.859,4.174,5.103,110.763,2.652
2020-07-31,3.92,4.216,5.139,110.361,2.708
2020-08-03,3.918,4.2,5.214,110.442,2.774
2020-08-04,3.973,4.206,5.218,110.463,2.738
2020-08-05,3.967,4.32,5.22,110.606,2.763
2020-08-06,3.958,4.353,5.202,110.646,2.719
2020-08-07,4.004,4.378,5.154,110.51,2.657
2020-08-10,3.994,4.349,5.17,110.616,2.641
2020-08-11,3.992,4.253,5.123,110.488,2.6
2020-08-12,3.981,3.989,5.091,110.314,2.548
2020-08-13,4.065,4.054,5.076,110.597,2.535
2020-08-14,4.058,4.088,5.167,110.636,2.579
2020-08-17,4.063,4.129,5.266,110.726,2.607
2020-08-18,4.059,4.225,5.259,110.758,2.605
2020-08-19,4.111,4.177,5.183,110.579,2.524
2020-08-20,4.106,4.088,5.132,110.322,2.503
2020-08-21,4.211,4.092,5.173,110.36,2.547
2020-08-24,4.392,4.057,5.203,110.342,2.598
2020-08-25,4.592,4.065,5.212,110.034,2.612
2020-08-26,4.504,4.06,5.153,109.89,2.552
2020-08-27,4.698,4.109,5.189,109.957,2.603
2020-08-28,4.797,4.109,5.306,109.645,2.666
2020-08-31,5.058,4.123,5.263,109.724,2.637
2020-09-01,4.99,4.169,5.297,110.117,2.658
2020-09-02,5.193,4.125,5.293,109.962,2.676
2020-09-03,5.305,4.053,5.273,110.266,2.653
2020-09-04,4.846,4.065,5.218,110.291,2.638
2020-09-07,4.484,4.063,5.121,110.048,2.549
2020-09-08,4.724,4.066,5.145,110.397,2.564
2020-09-09,4.482,4.068,5.034,110.683,2.44
2020-09-10,4.609,4.096,5.038,110.746,2.403
2020-09-11,4.529,4.087,5.074,110.183,2.449
2020-09-14,4.654,4.086,5.101,109.797,2.484
2020-09-15,4.811,4.1,5.136,110.212,2.504
2020-09-16,4.802,4.088,5.108,110.25,2.47
2020-09-17,4.604,4.06,5.079,110.195,2.467
2020-09-18,4.761,4.078,5.2,110.216,2.513
2020-09-21,4.667,4.078,5.145,110.718,2.48
2020-09-22,4.593,3.985,5.088,110.898,2.469
2020-09-23,4.655,3.925,5.102,110.653,2.508
2020-09-24,4.481,3.881,5.025,110.605,2.454
2020-09-25,4.445,3.928,5.028,110.453,2.457
2020-09-28,4.52,3.919,5.038,110.594,2.434
2020-09-29,4.546,3.972,5.049,110.403,2.479
2020-09-30,4.555,3.974,5.035,110.188,2.489
2020-10-09,4.644,3.971,5.128,110.04,2.581
2020-10-12,4.673,4.014,5.276,109.74,2.683
2020-10-13,4.722,4.003,5.292,109.787,2.688
2020-10-14,4.707,3.958,5.268,109.687,2.668
2020-10-15,4.586,3.953,5.256,109.603,2.65
2020-10-16,4.582,3.965,5.242,109.824,2.634
2020-10-19,4.636,3.968,5.211,110.062,2.6
2020-10-20,4.605,3.952,5.241,109.858,2.645
2020-10-21,4.604,3.966,5.247,109.887,2.612
2020-10-22,4.556,3.97,5.231,110.016,2.582
2020-10-23,4.509,3.956,5.175,109.956,2.516
2020-10-26,4.429,3.938,5.139,109.813,2.533
2020-10-27,4.402,3.972,5.153,110.076,2.56
2020-10-28,4.364,3.974,5.193,110.059,2.577
2020-10-29,4.312,3.92,5.237,110.121,2.607
2020-10-30,4.251,3.897,5.146,110.104,2.563
2020-11-02,4.253,3.93,5.174,110.332,2.617
2020-11-03,4.42,3.949,5.225,110.286,2.649
2020-11-04,4.635,3.967,5.262,110.284,2.658
2020-11-05,4.65,3.965,5.338,110.27,2.69
2020-11-06,4.483,4.001,5.34,110.259,2.637
2020-11-09,4.602,3.99,5.437,110.05,2.719
2020-11-10,4.469,3.889,5.41,110.014,2.674
2020-11-11,4.407,3.881,5.363,109.97,2.595
2020-11-12,4.419,3.873,5.36,110.018,2.607
2020-11-13,4.385,3.89,5.309,109.692,2.619
2020-11-16,4.4,3.888,5.362,109.8,2.62
2020-11-17,4.324,3.881,5.353,109.829,2.572
2020-11-18,4.284,3.856,5.346,109.622,2.534
2020-11-19,4.276,3.837,5.388,109.508,2.556
2020-11-20,4.305,3.843,5.403,109.448,2.576
2020-11-23,4.271,3.851,5.461,109.583,2.593
2020-11-24,4.281,3.755,5.429,109.541,2.582
2020-11-25,4.312,3.714,5.367,109.575,2.528
2020-11-26,4.325,3.718,5.374,109.564,2.522
2020-11-27,4.312,3.72,5.445,109.53,2.532
2020-11-30,4.317,3.628,5.42,109.682,2.541
2020-12-01,4.364,3.653,5.531,109.61,2.602
2020-12-02,4.394,3.707,5.52,109.551,2.593
2020-12-03,4.371,3.748,5.518,109.528,2.619
2020-12-04,4.349,3.754,5.529,109.9,2.637
2020-12-07,4.299,3.745,5.485,109.751,2.628
2020-12-08,4.293,3.8,5.469,110.089,2.646
2020-12-09,4.29,3.778,5.409,109.985,2.598
2020-12-10,4.22,3.74,5.399,109.956,2.627
2020-12-11,4.207,3.739,5.343,109.785,2.601
2020-12-14,4.204,3.74,5.387,109.63,2.641
2020-12-15,4.212,3.769,5.402,109.66,2.667
2020-12-16,4.281,3.793,5.412,109.665,2.667
2020-12-17,4.283,3.812,5.483,109.574,2.694
2020-12-18,4.303,3.838,5.454,109.575,2.688
2020-12-21,4.341,3.879,5.499,109.559,2.778
2020-12-22,4.299,3.825,5.422,109.766,2.718
2020-12-23,4.315,3.818,5.463,109.832,2.745
2020-12-24,4.298,3.832,5.463,109.841,2.726
2020-12-25,4.321,3.853,5.505,109.976,2.749
2020-12-28,4.346,3.858,5.519,110.0,2.745
2020-12-29,4.383,3.837,5.503,110.189,2.717
2020-12-30,4.382,3.832,5.567,110.249,2.799
2020-12-31,4.375,3.85,5.676,110.105,2.866
2021-01-04,4.333,3.902,5.723,110.038,2.976
2021-01-05,4.275,3.92,5.822,110.21,2.988
2021-01-06,4.256,3.931,5.871,110.44,3.003
2021-01-07,4.243,3.903,5.988,110.426,3.056
2021-01-08,4.318,3.878,5.96,110.446,3.036
2021-01-11,4.331,3.777,5.897,110.411,2.989
2021-01-12,4.299,3.805,6.057,110.47,3.076
2021-01-13,4.281,3.797,6.035,110.718,3.025
2021-01-14,4.297,3.772,5.932,110.869,2.987
2021-01-15,4.268,3.785,5.915,111.032,2.99
2021-01-18,4.244,3.775,5.974,110.777,3.046
2021-01-19,4.291,3.779,5.899,110.671,2.976
2021-01-20,4.324,3.789,5.929,110.886,3.096
2021-01-21,4.435,3.825,6.023,110.892,3.176
2021-01-22,4.432,3.806,6.026,111.118,3.241
2021-01-25,4.471,3.788,6.092,111.068,3.242
2021-01-26,4.443,3.799,5.972,110.62,3.152
2021-01-27,4.513,3.779,5.982,110.533,3.166
2021-01-28,4.333,3.761,5.846,110.496,3.057
2021-01-29,4.327,3.778,5.809,110.282,3.029
2021-02-01,4.31,3.82,5.872,110.615,3.056
2021-02-02,4.441,3.789,5.952,110.76,3.118
2021-02-03,4.493,3.75,5.946,110.672,3.106
2021-02-04,4.449,3.723,5.935,110.663,3.098
2021-02-05,4.508,3.681,5.943,110.349,3.084
2021-02-08,4.537,3.712,6.015,110.126,3.084
2021-02-09,4.536,3.752,6.153,110.208,3.222
2021-02-10,4.553,3.756,6.268,110.47,3.293
2021-02-18,4.532,3.65,6.225,110.373,3.202
2021-02-19,4.527,3.634,6.257,110.464,3.17
2021-02-22,4.487,3.675,6.05,110.36,3.032
2021-02-23,4.416,3.713,6.035,110.53,3.009
2021-02-24,4.339,3.705,5.888,110.57,2.904
2021-02-25,4.422,3.67,5.939,110.546,2.878
2021-02-26,4.246,3.613,5.79,110.445,2.814
2021-03-01,4.342,3.595,5.879,110.28,2.894
2021-03-02,4.396,3.536,5.81,110.615,2.859
2021-03-03,4.376,3.549,5.915,110.475,2.9
2021-03-04,4.234,3.514,5.748,110.466,2.751
2021-03-05,4.182,3.482,5.727,110.599,2.772
2021-03-08,4.189,3.519,5.541,110.728,2.633
2021-03-09,4.153,3.506,5.44,110.761,2.547
2021-03-10,4.261,3.542,5.461,110.862,2.586
2021-03-11,4.297,3.573,5.59,110.731,2.65
2021-03-12,4.324,3.524,5.603,110.697,2.658
2021-03-15,4.306,3.556,5.501,110.621,2.555
2021-03-16,4.387,3.562,5.534,110.554,2.579
2021-03-17,4.38,3.577,5.557,110.507,2.607
2021-03-18,4.413,3.604,5.597,110.33,2.65
2021-03-19,4.267,3.589,5.458,110.452,2.579
2021-03-22,4.308,3.57,5.515,110.544,2.607
2021-03-23,4.349,3.585,5.47,110.574,2.579
2021-03-24,4.351,3.578,5.394,110.702,2.543
2021-03-25,4.285,3.589,5.39,110.747,2.567
2021-03-26,4.322,3.579,5.494,110.662,2.65
2021-03-29,4.322,3.579,5.504,110.642,2.637
2021-03-30,4.331,3.536,5.548,110.729,2.673
2021-03-31,4.329,3.495,5.511,110.934,2.665
2021-04-01,4.43,3.565,5.573,110.815,2.718
2021-04-02,4.479,3.612,5.622,110.821,2.756
2021-04-06,4.549,3.591,5.594,110.793,2.73
2021-04-07,4.545,3.607,5.559,110.828,2.707
2021-04-08,4.592,3.614,5.57,110.724,2.728
2021-04-09,4.605,3.631,5.499,110.798,2.69
2021-04-12,4.635,3.612,5.415,111.021,2.627
2021-04-13,4.625,3.575,5.408,111.3,2.649
2021-04-14,4.685,3.615,5.436,111.37,2.707
2021-04-15,4.638,3.612,5.408,111.215,2.698
2021-04-16,4.681,3.643,5.424,111.573,2.688
2021-04-19,4.69,3.67,5.55,111.515,2.798
2021-04-20,4.62,3.635,5.542,111.599,2.791
2021-04-21,4.585,3.673,5.554,111.605,2.814
2021-04-22,4.627,3.676,5.55,111.538,2.837
2021-04-23,4.572,3.668,5.601,111.825,2.891
2021-04-26,4.619,3.649,5.537,111.698,2.863
2021-04-27,4.656,3.653,5.55,111.597,2.884
2021-04-28,4.64,3.632,5.588,111.304,2.949
2021-04-29,4.653,3.643,5.634,111.449,2.952
2021-04-30,4.619,3.625,5.589,111.66,2.989
2021-05-06,4.512,3.676,5.522,111.638,2.904
2021-05-07,4.502,3.717,5.461,111.616,2.819
2021-05-10,4.537,3.73,5.46,111.618,2.827
2021-05-11,4.405,3.725,5.486,111.842,2.823
2021-05-12,4.406,3.732,5.517,111.822,2.865
2021-05-13,4.346,3.717,5.462,111.746,2.845
2021-05-14,4.394,3.739,5.588,111.801,2.937
2021-05-17,4.439,3.777,5.649,111.772,3.007
2021-05-18,4.453,3.802,5.651,111.722,2.988
2021-05-19,4.371,3.812,5.637,111.968,3.012
2021-05-20,4.382,3.811,5.651,112.181,3.043
2021-05-21,4.47,3.816,5.596,112.5,3.012
2021-05-24,4.448,3.828,5.624,112.6,3.036
2021-05-25,4.516,3.812,5.788,112.541,3.119
2021-05-26,4.51,3.852,5.789,112.715,3.095
2021-05-27,4.485,3.829,5.808,112.471,3.118
2021-05-28,4.483,3.8,5.793,112.479,3.121
2021-05-31,4.475,3.828,5.799,112.392,3.195
2021-06-01,4.483,3.853,5.807,112.5,3.188
2021-06-02,4.462,3.793,5.764,112.658,3.133
2021-06-03,4.473,3.774,5.723,112.745,3.099
2021-06-04,4.439,3.732,5.756,112.552,3.141
2021-06-07,4.501,3.757,5.75,112.374,3.122
2021-06-08,4.517,3.778,5.708,112.366,3.105
2021-06-09,4.523,3.775,5.716,112.378,3.1
2021-06-10,4.509,3.764,5.75,112.382,3.179
2021-06-11,4.563,3.795,5.701,112.275,3.195
2021-06-15,4.633,3.73,5.642,112.087,3.155
2021-06-16,4.603,3.729,5.571,112.217,3.024
2021-06-17,4.588,3.667,5.582,112.058,3.088
2021-06-18,4.684,3.625,5.587,112.232,3.137
2021-06-21,4.641,3.628,5.58,112.358,3.166
2021-06-22,4.671,3.641,5.606,112.299,3.174
2021-06-23,4.743,3.645,5.637,112.273,3.217
2021-06-24,4.742,3.628,5.65,112.328,3.174
2021-06-25,4.756,3.624,5.731,112.443,3.243
2021-06-28,4.767,3.629,5.74,112.402,3.305
2021-06-29,4.803,3.616,5.686,112.547,3.297
2021-06-30,4.837,3.584,5.717,112.72,3.373
2021-07-01,4.827,3.629,5.715,112.811,3.34
2021-07-02,4.828,3.632,5.574,112.866,3.227
2021-07-05,4.883,3.645,5.581,112.861,3.25
2021-07-06,4.887,3.679,5.588,112.9,3.196
2021-07-07,4.919,3.676,5.641,113.03,3.305
2021-07-08,4.91,3.67,5.597,113.4,3.322
2021-07-09,4.903,3.68,5.573,113.606,3.303
2021-07-12,4.934,3.674,5.641,113.64,3.427
2021-07-13,4.94,3.689,5.657,114.132,3.411
2021-07-14,4.938,3.692,5.6,114.33,3.382
2021-07-15,4.948,3.721,5.668,113.886,3.429
2021-07-16,4.903,3.711,5.617,113.94,3.328
2021-07-19,4.874,3.679,5.639,113.895,3.35
2021-07-20,4.863,3.709,5.626,114.101,3.356
2021-07-21,4.893,3.695,5.665,114.18,3.455
2021-07-22,4.938,3.667,5.67,114.15,3.438
2021-07-23,4.975,3.684,5.618,114.203,3.367
2021-07-26,5.041,3.693,5.443,114.361,3.27
2021-07-27,5.03,3.662,5.27,114.417,3.14
2021-07-28,4.98,3.698,5.28,114.461,3.183
2021-07-29,4.996,3.708,5.367,114.364,3.358
2021-07-30,4.912,3.72,5.333,114.564,3.328
2021-08-02,4.98,3.68,5.454,114.851,3.393
2021-08-03,4.968,3.681,5.456,115.115,3.363
2021-08-04,5.001,3.689,5.5,114.942,3.446
2021-08-05,4.996,3.685,5.47,114.997,3.419
2021-08-06,5.033,3.663,5.454,115.013,3.386
2021-08-09,5.008,3.568,5.509,114.664,3.348
2021-08-10,5.031,3.552,5.566,114.55,3.366
2021-08-11,5.006,3.548,5.539,114.217,3.326
2021-08-12,4.992,3.58,5.507,114.389,3.28
2021-08-13,5.01,3.591,5.48,114.485,3.249
2021-08-16,5.022,3.621,5.477,114.479,3.206
2021-08-17,5.039,3.658,5.365,114.53,3.126
2021-08-18,5.009,3.66,5.418,114.784,3.16
2021-08-19,4.922,3.648,5.384,114.833,3.177
2021-08-20,4.968,3.659,5.294,114.805,3.1
2021-08-23,5.05,3.652,5.366,114.756,3.195
2021-08-24,5.123,3.679,5.418,114.882,3.225
2021-08-25,5.118,3.658,5.432,114.895,3.241
2021-08-26,5.111,3.645,5.347,114.504,3.164
2021-08-27,5.115,3.682,5.36,114.606,3.158
2021-08-30,5.154,3.691,5.342,114.63,3.164
2021-08-31,5.224,3.69,5.34,114.718,3.106
2021-09-01,5.2,3.69,5.41,115.004,3.094
2021-09-02,5.193,3.687,5.406,114.95,3.046
2021-09-03,5.182,3.687,5.379,115.0,3.01
