date,511260,512890,513500,000509,511360,159941,518880,510300
2024-07-04,129.09,2.128,3.954,25.96,110.052,4.54,5.365,4.144
2024-07-05,128.85,2.114,3.986,26.76,110.064,4.576,5.381,4.127
2024-07-08,128.474,2.104,3.998,25.31,110.073,4.62,5.384,4.103
2024-07-09,128.792,2.13,3.992,25.47,110.068,4.64,5.362,4.14
2024-07-10,128.787,2.088,3.97,24.51,110.077,4.604,5.397,4.132
2024-07-11,128.872,2.092,4.008,26.28,110.08,4.66,5.417,4.178
2024-07-12,129.033,2.094,3.948,26.12,110.096,4.488,5.446,4.188
2024-07-15,129.14,2.114,4.048,24.83,110.105,4.616,5.442,4.195
2024-07-16,129.113,2.106,4.056,24.83,110.114,4.608,5.505,4.22
2024-07-17,129.255,2.094,4.106,24.18,110.115,4.56,5.576,4.225
2024-07-18,129.179,2.102,4.054,24.18,110.119,4.484,5.573,4.246
2024-07-19,129.209,2.086,3.958,24.18,110.129,4.416,5.425,4.269
2024-07-22,129.472,2.066,3.912,24.02,110.137,4.408,5.421,4.24
2024-07-23,129.706,2.058,3.966,23.38,110.149,4.444,5.394,4.17
2024-07-24,129.819,2.058,3.936,22.57,110.158,4.368,5.465,4.148
2024-07-25,129.836,2.048,3.822,22.57,110.168,4.248,5.327,4.128
2024-07-26,130.043,2.032,3.854,23.54,110.18,4.248,5.35,4.143
2024-07-29,130.139,2.042,3.944,23.7,110.186,4.332,5.387,4.123
2024-07-30,130.203,2.026,3.924,24.67,110.19,4.276,5.394,4.1
2024-07-31,130.356,2.048,3.896,25.79,110.187,4.292,5.436,4.177
2024-08-01,130.568,2.05,3.944,25.31,110.209,4.404,5.48,4.152
2024-08-02,130.585,2.046,3.824,25.15,110.234,4.164,5.505,4.116
2024-08-05,130.949,2.026,3.57,24.35,110.242,3.86,5.366,4.077
2024-08-06,130.514,2.014,3.608,25.15,110.246,4.004,5.327,4.077
2024-08-07,130.853,2.024,3.622,24.99,110.254,4.004,5.352,4.07
2024-08-08,130.425,2.024,3.598,28.85,110.256,3.936,5.349,4.074
2024-08-09,130.161,2.028,3.67,33.2,110.262,4.048,5.396,4.062
2024-08-12,129.312,2.034,3.72,37.87,110.229,4.084,5.437,4.058
2024-08-13,129.705,2.04,3.774,43.03,110.224,4.112,5.474,4.063
2024-08-14,130.129,2.034,3.844,38.19,110.245,4.192,5.456,4.039
2024-08-15,129.971,2.058,3.896,33.04,110.264,4.22,5.443,4.077
2024-08-16,130.088,2.066,3.95,28.37,110.276,4.392,5.453,4.079
2024-08-19,130.285,2.096,3.884,27.24,110.273,4.316,5.513,4.088
2024-08-20,130.232,2.078,3.932,26.28,110.283,4.412,5.513,4.072
2024-08-21,130.091,2.056,3.934,25.79,110.288,4.396,5.537,4.057
2024-08-22,130.356,2.062,3.942,24.99,110.291,4.4,5.523,4.048
2024-08-23,130.412,2.06,3.928,24.83,110.306,4.356,5.504,4.062
2024-08-26,130.421,2.062,3.956,25.63,110.3,4.36,5.538,4.063
2024-08-27,130.157,2.074,3.956,24.67,110.283,4.3,5.534,4.046
2024-08-28,130.313,2.062,3.994,24.99,110.283,4.316,5.528,4.026
2024-08-29,130.158,2.016,3.948,25.63,110.279,4.22,5.535,4.016
2024-08-30,130.142,2.006,3.956,26.28,110.294,4.264,5.522,4.061
2024-09-02,130.382,2.012,3.998,25.63,110.323,4.292,5.491,4.001
2024-09-03,130.547,1.99,3.996,25.79,110.334,4.292,5.501,4.013
2024-09-04,130.627,1.986,3.838,25.79,110.346,4.064,5.463,3.992
2024-09-05,130.77,1.98,3.858,26.28,110.364,4.092,5.502,3.999
2024-09-06,130.772,1.964,3.838,25.47,110.377,4.104,5.517,3.971
2024-09-09,130.872,1.932,3.81,25.79,110.38,4.068,5.477,3.93
2024-09-10,131.022,1.934,3.79,26.44,110.379,4.096,5.513,3.93
2024-09-11,131.199,1.888,3.798,26.12,110.378,4.128,5.542,3.923
2024-09-12,131.093,1.898,3.862,26.6,110.382,4.264,5.531,3.912
2024-09-13,131.347,1.892,3.882,25.79,110.406,4.284,5.611,3.897
2024-09-18,131.562,1.924,3.878,25.47,110.398,4.26,5.609,3.907
2024-09-19,131.484,1.924,3.93,26.76,110.423,4.304,5.6,3.934
2024-09-20,131.693,1.92,3.94,27.57,110.443,4.324,5.663,3.943
2024-09-23,131.758,1.942,3.948,27.89,110.447,4.344,5.711,3.952
2024-09-24,131.289,2.03,3.92,28.53,110.435,4.32,5.697,4.096
2024-09-25,131.706,2.062,3.89,28.69,110.449,4.28,5.74,4.143
2024-09-26,131.346,2.124,3.896,33.04,110.442,4.344,5.751,4.309
2024-09-27,130.263,2.124,3.838,34.33,110.362,4.276,5.708,4.538
2024-09-30,129.767,2.254,3.816,38.52,110.455,4.256,5.707,4.902
2024-10-08,129.941,2.284,3.786,39.16,110.397,4.232,5.714,5.081
2024-10-09,130.197,2.108,3.85,34.65,110.439,4.3,5.64,4.691
2024-10-10,130.765,2.204,3.912,36.26,110.43,4.356,5.676,4.755
2024-10-11,130.674,2.164,3.934,35.3,110.476,4.352,5.739,4.646
2024-10-14,130.684,2.226,3.976,36.42,110.527,4.352,5.799,4.709
2024-10-15,130.86,2.178,4.094,36.26,110.566,4.44,5.799,4.6
2024-10-16,130.857,2.216,4.048,38.36,110.571,4.392,5.884,4.575
2024-10-17,131.06,2.192,4.09,36.58,110.576,4.416,5.905,4.532
2024-10-18,131.001,2.204,4.054,37.71,110.574,4.384,5.945,4.685
2024-10-21,131.012,2.184,4.036,37.23,110.605,4.396,6.02,4.685
2024-10-22,130.929,2.192,4.012,38.84,110.617,4.396,6.018,4.709
2024-10-23,130.683,2.19,3.998,39.0,110.621,4.416,6.056,4.724
2024-10-24,130.64,2.178,3.982,40.61,110.624,4.368,5.995,4.68
2024-10-25,130.561,2.174,3.982,42.06,110.622,4.388,5.998,4.709
2024-10-28,130.506,2.178,4.024,44.8,110.622,4.44,6.017,4.715
2024-10-29,130.695,2.146,4.01,41.42,110.633,4.428,6.068,4.682
2024-10-30,130.686,2.132,4.04,41.09,110.644,4.476,6.14,4.64
2024-10-31,130.716,2.126,3.992,42.22,110.659,4.396,6.103,4.64
2024-11-01,130.919,2.152,3.942,39.48,110.676,4.34,6.051,4.648
2024-11-04,130.938,2.17,3.926,40.29,110.69,4.356,6.006,4.701
2024-11-05,130.994,2.196,3.922,41.42,110.697,4.336,6.006,4.806
2024-11-06,131.078,2.19,4.058,43.35,110.706,4.492,5.994,4.78
2024-11-07,131.106,2.228,4.09,49.15,110.708,4.56,5.86,4.917
2024-11-08,131.284,2.198,4.126,50.11,110.716,4.6,5.898,4.863
2024-11-11,131.324,2.178,4.178,52.85,110.736,4.632,5.905,4.884
2024-11-12,131.6,2.158,4.226,49.15,110.762,4.64,5.807,4.838
2024-11-13,131.588,2.172,4.19,49.31,110.761,4.608,5.796,4.864
2024-11-14,131.562,2.156,4.244,47.05,110.771,4.624,5.68,4.793
2024-11-15,131.625,2.152,4.176,43.19,110.784,4.556,5.683,4.724
2024-11-18,131.41,2.19,4.204,41.25,110.784,4.52,5.758,4.707
2024-11-19,131.467,2.192,4.212,43.35,110.794,4.532,5.858,4.727
2024-11-20,131.532,2.196,4.224,43.67,110.803,4.58,5.857,4.737
2024-11-21,131.683,2.194,4.214,46.57,110.808,4.544,5.933,4.742
2024-11-22,131.762,2.136,4.256,44.15,110.807,4.588,6.01,4.622
2024-11-25,131.926,2.142,4.354,44.15,110.814,4.624,5.916,4.6
2024-11-26,132.1,2.146,4.362,43.67,110.82,4.624,5.844,4.592
2024-11-27,131.975,2.17,4.36,43.19,110.826,4.632,5.899,4.656
2024-11-28,132.164,2.166,4.356,46.09,110.853,4.62,5.869,4.627
2024-11-29,132.309,2.17,4.364,48.5,110.866,4.616,5.923,4.67
2024-12-02,132.605,2.172,4.398,49.47,110.889,4.64,5.872,4.7
2024-12-03,132.716,2.198,4.434,48.34,110.92,4.72,5.931,4.704
2024-12-04,133.003,2.202,4.434,46.73,110.938,4.744,5.929,4.683
2024-12-05,133.131,2.202,4.466,49.95,110.939,4.78,5.927,4.676
2024-12-06,132.972,2.23,4.456,52.69,110.956,4.76,5.903,4.726
2024-12-09,133.138,2.238,4.454,50.76,110.955,4.832,5.936,4.723
2024-12-10,133.907,2.238,4.414,49.63,110.95,4.788,5.961,4.754
2024-12-11,134.128,2.244,4.454,51.24,110.964,4.788,6.011,4.744
2024-12-12,134.403,2.246,4.464,52.2,110.975,4.884,6.052,4.786
2024-12-13,134.877,2.208,4.488,50.59,111.003,4.912,6.001,4.689
2024-12-16,135.395,2.244,4.548,49.31,111.011,4.976,5.947,4.665
2024-12-17,135.107,2.228,4.508,46.73,111.016,5.036,5.94,4.676
2024-12-18,134.821,2.244,4.458,46.89,111.01,5.064,5.932,4.693
2024-12-19,134.687,2.216,4.314,46.89,111.035,4.936,5.885,4.699
2024-12-20,135.32,2.202,4.288,47.53,111.048,4.828,5.892,4.687
2024-12-23,135.499,2.212,4.388,43.67,111.048,5.004,5.951,4.691
2024-12-24,135.223,2.23,4.372,45.12,111.046,5.0,5.921,4.738
2024-12-25,135.073,2.244,4.394,44.48,111.058,5.044,5.936,4.741
2024-12-26,135.031,2.238,4.4,45.6,111.077,5.052,5.94,4.742
2024-12-27,135.506,2.246,4.382,42.7,111.088,5.02,5.945,4.736
2024-12-30,135.303,2.262,4.33,41.09,111.098,4.956,5.923,4.755
2024-12-31,135.554,2.248,4.324,39.64,111.137,4.924,5.928,4.691
2025-01-02,136.248,2.202,4.366,39.48,111.132,4.984,5.977,4.578
2025-01-03,136.569,2.172,4.34,36.26,111.153,4.96,6.029,4.538
2025-01-06,136.654,2.174,4.422,35.14,111.167,5.096,5.99,4.522
2025-01-07,136.477,2.182,4.386,37.07,111.175,5.056,6.0,4.549
2025-01-08,136.463,2.19,4.38,37.23,111.172,5.028,6.03,4.543
2025-01-09,136.28,2.168,4.372,37.55,111.171,5.008,6.065,4.535
2025-01-10,136.129,2.14,4.346,35.3,111.161,4.988,6.105,4.492
2025-01-13,136.057,2.116,4.278,35.78,111.142,4.864,6.12,4.477
2025-01-14,136.196,2.148,4.324,37.71,111.12,4.932,6.068,4.575
2025-01-15,136.443,2.156,4.316,37.07,111.139,4.892,6.102,4.552
2025-01-16,136.274,2.174,4.386,38.03,111.084,4.996,6.122,4.554
2025-01-17,136.186,2.168,4.382,37.55,111.042,4.976,6.139,4.567
2025-01-20,136.044,2.17,4.402,37.71,111.075,5.048,6.127,4.586
2025-01-21,136.159,2.152,4.4,36.75,111.117,5.056,6.127,4.591
2025-01-22,136.219,2.122,4.436,35.94,111.113,5.08,6.181,4.555
2025-01-23,136.151,2.156,4.41,36.1,111.111,5.028,6.187,4.566
2025-01-24,136.005,2.164,4.428,35.94,111.1,5.036,6.218,4.598
2025-01-27,136.514,2.194,4.392,36.1,111.165,4.916,6.202,4.576
2025-02-05,136.578,2.154,4.384,37.87,111.204,4.924,6.439,4.556
2025-02-06,136.659,2.156,4.396,38.68,111.212,4.972,6.402,4.601
2025-02-07,136.605,2.158,4.384,40.13,111.241,4.948,6.42,4.657
2025-02-10,136.474,2.158,4.374,41.09,111.247,4.892,6.518,4.661
2025-02-11,136.512,2.178,4.366,41.09,111.262,4.888,6.584,4.645
2025-02-12,136.51,2.182,4.35,41.42,111.259,4.876,6.538,4.683
2025-02-13,136.476,2.188,4.344,41.09,111.256,4.888,6.57,4.673
2025-02-14,136.262,2.188,4.346,40.29,111.264,4.924,6.605,4.703
2025-02-17,135.889,2.186,4.34,41.58,111.252,4.924,6.494,4.71
2025-02-18,135.761,2.19,4.37,39.81,111.228,4.956,6.555,4.681
2025-02-19,135.899,2.188,4.352,39.97,111.23,4.932,6.598,4.702
2025-02-20,135.764,2.18,4.348,40.13,111.208,4.888,6.619,4.69
2025-02-21,135.487,2.164,4.308,39.64,111.213,4.856,6.568,4.744
2025-02-24,134.89,2.158,4.25,40.29,111.214,4.78,6.581,4.731
2025-02-25,134.997,2.142,4.188,40.13,111.219,4.704,6.582,4.69
2025-02-26,135.346,2.158,4.182,40.45,111.217,4.692,6.519,4.723
2025-02-27,135.108,2.178,4.168,40.29,111.199,4.72,6.492,4.736
2025-02-28,135.315,2.168,4.064,38.36,111.237,4.536,6.444,4.663
2025-03-03,135.492,2.166,4.14,39.48,111.244,4.636,6.451,4.65
2025-03-04,135.445,2.168,4.062,40.29,111.263,4.548,6.499,4.646
2025-03-05,135.468,2.182,4.048,39.48,111.292,4.588,6.547,4.663
2025-03-06,135.129,2.174,4.05,39.97,111.276,4.592,6.535,4.718
2025-03-07,134.75,2.17,4.002,45.44,111.283,4.5,6.526,4.708
2025-03-10,134.455,2.158,3.998,44.31,111.286,4.48,6.544,4.692
2025-03-11,133.937,2.168,3.898,43.35,111.291,4.296,6.505,4.704
2025-03-12,134.446,2.172,3.876,43.83,111.295,4.32,6.526,4.694
2025-03-13,134.308,2.182,3.864,42.86,111.31,4.292,6.575,4.674
2025-03-14,134.101,2.2,3.86,42.7,111.329,4.328,6.673,4.775
2025-03-17,133.699,2.208,3.858,43.83,111.321,4.344,6.677,4.763
2025-03-18,133.682,2.204,3.896,43.51,111.348,4.372,6.727,4.772
2025-03-19,133.797,2.216,3.866,42.7,111.367,4.34,6.8,4.778
2025-03-20,134.351,2.21,3.962,42.7,111.394,4.44,6.807,4.745
2025-03-21,134.349,2.206,3.946,41.58,111.453,4.424,6.774,4.679
2025-03-24,134.202,2.216,3.998,39.64,111.424,4.524,6.78,4.696
2025-03-25,134.522,2.23,4.034,39.16,111.44,4.58,6.774,4.698
2025-03-26,134.632,2.224,4.022,39.48,111.44,4.564,6.795,4.682
2025-03-27,134.686,2.23,3.966,39.97,111.447,4.472,6.812,4.696
2025-03-28,134.507,2.224,3.926,37.87,111.459,4.444,6.938,4.677
2025-03-31,134.489,2.224,3.814,37.71,111.467,4.26,7.012,4.653
2025-04-01,134.509,2.23,3.874,37.87,111.48,4.336,7.056,4.651
2025-04-02,134.702,2.242,3.874,37.39,111.497,4.36,7.029,4.648
2025-04-03,135.518,2.25,3.794,37.71,111.535,4.26,7.094,4.628
2025-04-07,136.398,2.128,3.414,32.56,111.551,3.836,6.877,4.364
2025-04-08,135.993,2.176,3.552,30.79,111.555,3.976,6.925,4.399
2025-04-09,136.092,2.17,3.444,31.27,111.562,3.956,7.012,4.435
2025-04-10,136.107,2.18,3.772,32.88,111.567,4.32,7.164,4.498
2025-04-11,136.084,2.174,3.682,33.52,111.585,4.272,7.273,4.509
2025-04-14,136.084,2.19,3.744,34.81,111.594,4.328,7.327,4.517
2025-04-15,136.177,2.212,3.73,34.97,111.603,4.268,7.325,4.52
2025-04-16,136.359,2.232,3.684,33.85,111.602,4.172,7.503,4.529
2025-04-17,136.325,2.234,3.67,35.3,111.596,4.216,7.565,4.532
2025-04-18,136.248,2.24,3.658,34.65,111.613,4.18,7.583,4.542
2025-04-21,136.107,2.228,3.612,35.14,111.619,4.156,7.724,4.544
2025-04-22,136.239,2.242,3.606,35.78,111.625,4.152,7.982,4.547
2025-04-23,136.1,2.232,3.71,35.3,111.628,4.292,7.5,4.551
2025-04-24,136.018,2.252,3.692,34.65,111.639,4.236,7.582,4.551
2025-04-25,136.096,2.25,3.79,34.49,111.648,4.36,7.53,4.551
2025-04-28,136.186,2.26,3.802,33.69,111.647,4.376,7.465,4.545
2025-04-29,136.502,2.254,3.794,33.69,111.667,4.372,7.517,4.538
2025-04-30,136.546,2.218,3.8,34.65,111.706,4.376,7.471,4.535
2025-05-06,136.5,2.218,3.836,36.58,111.7,4.404,7.612,4.572
2025-05-07,136.386,2.236,3.844,36.75,111.706,4.416,7.671,4.596
2025-05-08,136.494,2.248,3.88,37.55,111.724,4.476,7.557,4.619
2025-05-09,136.592,2.264,3.884,37.23,111.744,4.472,7.531,4.614
2025-05-12,136.454,2.266,3.926,37.87,111.756,4.556,7.376,4.659
2025-05-13,136.284,2.288,3.954,37.23,111.761,4.596,7.332,4.663
2025-05-14,136.175,2.304,4.026,36.91,111.78,4.724,7.277,4.714
2025-05-15,136.149,2.296,3.998,36.75,111.785,4.696,7.062,4.68
2025-05-16,136.048,2.28,4.024,37.23,111.786,4.704,7.177,4.658
2025-05-19,136.124,2.284,4.012,39.48,111.798,4.66,7.222,4.652
2025-05-20,136.205,2.294,4.05,40.77,111.801,4.708,7.209,4.672
2025-05-21,136.249,2.31,4.02,39.81,111.812,4.656,7.439,4.688
2025-05-22,136.21,2.318,3.978,38.84,111.806,4.624,7.45,4.686
2025-05-23,136.203,2.3,3.972,37.71,111.818,4.608,7.454,4.657
2025-05-26,136.228,2.294,3.982,37.87,111.808,4.624,7.425,4.636
2025-05-27,136.186,2.298,3.994,38.03,111.814,4.66,7.366,4.615
2025-05-28,136.145,2.308,4.024,37.55,111.822,4.712,7.375,4.611
2025-05-29,136.008,2.304,4.064,38.36,111.828,4.784,7.3,4.635
2025-05-30,136.124,2.318,4.008,37.87,111.847,4.688,7.369,4.628
2025-06-03,136.146,2.338,4.02,38.84,111.857,4.704,7.478,4.626
2025-06-04,136.197,2.348,4.058,38.84,111.861,4.74,7.474,4.643
2025-06-05,136.23,2.33,4.05,39.97,111.862,4.724,7.483,4.653
2025-06-06,136.339,2.336,4.048,39.81,111.872,4.708,7.481,4.655
2025-06-09,136.497,2.338,4.07,39.97,111.878,4.724,7.4,4.664
2025-06-10,136.551,2.338,4.072,38.84,111.882,4.728,7.405,4.641
2025-06-11,136.662,2.346,4.092,39.16,111.888,4.744,7.428,4.673
2025-06-12,136.653,2.352,4.08,38.84,111.89,4.728,7.497,4.675
2025-06-13,136.647,2.338,4.046,37.87,111.905,4.676,7.588,4.649
2025-06-16,136.68,2.35,4.076,37.87,111.905,4.716,7.563,4.659
2025-06-17,136.811,2.344,4.076,37.55,111.91,4.736,7.499,4.658
2025-06-18,136.803,2.358,4.07,37.55,111.922,4.72,7.503,4.661
2025-06-19,136.829,2.354,4.05,36.75,111.937,4.692,7.465,4.63
2025-06-20,136.863,2.364,4.054,36.1,111.945,4.7,7.436,4.635
2025-06-23,136.832,2.38,4.05,36.75,111.945,4.684,7.464,4.648
2025-06-24,136.773,2.382,4.122,38.84,111.945,4.8,7.372,4.693
2025-06-25,136.65,2.402,4.13,39.0,111.938,4.808,7.392,4.758
2025-06-26,136.651,2.412,4.142,38.84,111.939,4.82,7.405,4.743
2025-06-27,136.784,2.376,4.182,39.16,111.949,4.872,7.326,4.72
2025-06-30,136.636,2.372,4.204,39.64,111.969,4.904,7.314,4.739
2025-07-01,136.728,2.394,4.192,40.61,111.988,4.88,7.397,4.745
2025-07-02,136.88,2.4,4.22,40.45,112.005,4.88,7.394,4.749
2025-07-03,136.904,2.402,4.228,41.42,112.013,4.892,7.445,4.772
2025-07-04,136.923,2.422,4.25,41.09,112.032,4.92,7.407,4.789
2025-07-07,136.938,2.436,4.242,41.58,112.027,4.916,7.355,4.771
2025-07-08,136.867,2.43,4.242,41.74,112.042,4.92,7.398,4.805
2025-07-09,136.832,2.446,4.226,42.06,112.056,4.896,7.314,4.802
2025-07-10,136.66,2.46,4.242,42.22,112.061,4.924,7.371,4.822
2025-07-11,136.608,2.438,4.248,42.06,112.059,4.912,7.376,4.836
2025-07-14,136.505,2.454,4.214,42.22,112.054,4.88,7.44,4.835
2025-07-15,136.737,2.432,4.262,41.09,112.071,4.956,7.436,4.835
2025-07-16,136.748,2.42,4.23,41.09,112.08,4.924,7.402,4.826
2025-07-17,136.747,2.416,4.262,41.25,112.088,4.964,7.397,4.859
2025-07-18,136.666,2.426,4.286,41.58,112.094,4.996,7.403,4.889
2025-07-21,136.54,2.426,4.28,42.7,112.088,4.992,7.446,4.914
2025-07-22,136.409,2.428,4.272,42.22,112.087,4.996,7.474,4.958
2025-07-23,136.344,2.434,4.288,41.58,112.089,4.988,7.548,4.956
2025-07-24,135.999,2.416,4.306,42.22,112.083,4.992,7.424,4.982
2025-07-25,135.824,2.398,4.328,42.38,112.09,5.0,7.409,4.96
2025-07-28,136.173,2.394,4.37,42.7,112.095,5.052,7.388,4.971
2025-07-29,135.857,2.378,4.368,42.06,112.094,5.052,7.363,4.992
2025-07-30,136.083,2.388,4.36,41.42,112.101,5.036,7.377,4.989
2025-07-31,136.346,2.36,4.404,40.61,112.126,5.116,7.35,4.912
2025-08-01,136.342,2.362,4.344,40.93,112.145,5.02,7.352,4.89
2025-08-04,136.345,2.374,4.296,40.93,112.152,4.948,7.446,4.909
2025-08-05,136.361,2.4,4.374,41.74,112.154,5.04,7.455,4.94
2025-08-06,136.439,2.402,4.348,42.22,112.163,5.012,7.468,4.951
2025-08-07,136.478,2.412,4.348,42.22,112.179,5.052,7.484,4.95
2025-08-08,136.531,2.414,4.348,42.54,112.186,5.068,7.508,4.94
2025-08-11,136.262,2.4,4.384,43.03,112.176,5.132,7.429,4.959
2025-08-12,136.154,2.404,4.374,42.86,112.178,5.116,7.399,4.985
2025-08-13,136.22,2.396,4.408,42.22,112.19,5.172,7.415,5.02
2025-08-14,136.072,2.398,4.406,40.45,112.201,5.16,7.424,5.013
2025-08-15,136.046,2.39,4.434,40.29,112.212,5.176,7.401,5.052
2025-08-18,135.563,2.394,4.406,41.25,112.183,5.132,7.413,5.084
2025-08-19,135.621,2.392,4.394,41.74,112.167,5.12,7.391,5.062
2025-08-20,135.489,2.414,4.37,43.19,112.193,5.056,7.374,5.121
2025-08-21,135.52,2.428,4.366,43.35,112.221,5.072,7.394,5.135
2025-08-22,135.469,2.418,4.34,43.83,112.219,5.024,7.378,5.236
2025-08-25,135.684,2.438,4.4,42.7,112.231,5.104,7.427,5.322
2025-08-26,135.775,2.432,4.382,43.35,112.248,5.072,7.449,5.298
2025-08-27,135.865,2.394,4.412,41.58,112.259,5.124,7.45,5.232
2025-08-28,135.568,2.394,4.388,41.58,112.258,5.084,7.468,5.316
2025-08-29,135.612,2.388,4.39,39.81,112.27,5.084,7.486,5.358
2025-09-01,135.719,2.382,4.37,39.32,112.284,5.028,7.647,5.373
2025-09-02,135.726,2.4,4.374,39.81,112.286,5.032,7.67,5.347
2025-09-03,135.84,2.374,4.354,37.71,112.29,5.024,7.768,5.306
2025-09-04,136.12,2.38,4.378,36.42,112.292,5.052,7.75,5.213
2025-09-05,135.731,2.37,4.408,37.55,112.286,5.112,7.775,5.311
2025-09-08,135.597,2.37,4.39,37.55,112.284,5.088,7.847,5.312
2025-09-09,135.531,2.382,4.396,36.91,112.284,5.108,7.966,5.285
2025-09-10,135.229,2.376,4.414,37.23,112.287,5.132,7.947,5.295
2025-09-11,135.301,2.384,4.42,37.87,112.303,5.128,7.923,5.417
2025-09-12,135.525,2.368,4.444,38.03,112.313,5.144,7.954,5.378
2025-09-15,135.623,2.348,4.458,37.87,112.313,5.172,7.931,5.386
2025-09-16,135.687,2.34,4.476,39.64,112.311,5.212,8.032,5.377
2025-09-17,135.866,2.35,4.46,38.84,112.329,5.192,7.964,5.41
2025-09-18,135.838,2.306,4.482,37.71,112.344,5.228,7.862,5.351
2025-09-19,135.651,2.318,4.504,36.91,112.347,5.24,7.898,5.361
2025-09-22,135.66,2.3,4.538,42.06,112.346,5.292,8.048,5.376
2025-09-23,135.485,2.314,4.576,40.61,112.346,5.368,8.143,5.379
2025-09-24,135.268,2.314,4.56,40.93,112.34,5.316,8.19,5.42
2025-09-25,135.226,2.298,4.54,39.64,112.331,5.296,8.146,5.452
2025-09-26,135.419,2.298,4.53,38.68,112.361,5.28,8.16,5.408
2025-09-29,135.354,2.294,4.562,39.16,112.37,5.36,8.259,5.485
2025-09-30,135.614,2.278,4.568,38.19,112.426,5.356,8.339,5.498
